Elapsed Time,Pressure,Density,Rate,Stage Number
183.317,62,13.8,2.5,4
183.333,64,13.8,2.5,4
183.35,64,13.8,2.5,4
183.367,60,13.8,2.5,4
183.383,60,13.8,2.5,4
183.4,60,13.79,2.5,4
183.417,61,13.79,2.5,4
183.433,61,13.78,2.5,4
183.45,62,13.78,2.5,4
183.467,62,13.77,2.5,4
183.483,62,13.77,2.5,4
183.5,60,13.76,2.5,4
183.517,60,13.76,2.5,4
183.533,61,13.75,0,4
183.55,61,13.75,0,4
183.567,61,13.74,0,4
183.583,31,13.73,0,4
183.6,31,13.73,0,4
183.617,-1,13.72,0,4
183.633,-1,13.71,0,4
183.65,-1,13.71,0,4
183.667,-1,13.71,0,4
183.683,-1,13.72,0,4
183.7,-1,13.73,0,4
183.717,-1,13.74,0,4
183.733,-1,13.75,0,4
183.75,-1,13.76,0,4
183.767,-1,13.78,0,4
183.783,-1,13.8,0,4
183.8,-1,13.81,0,4
183.817,-1,13.83,0,4
183.833,-1,13.85,0,4
183.85,-1,13.87,0,4
183.867,-1,13.89,0,4
183.883,-1,13.91,0,4
183.9,-1,13.94,0,4
183.917,-1,13.96,0,4
183.933,-1,13.98,0,4
183.95,-1,14,0,4
183.967,-1,14.02,0,4
183.983,-1,14.05,0,4
184,-1,14.06,0,4
184.017,-1,14.06,0,4
184.033,-1,14.06,0,4
184.05,-1,14.07,0,4
184.067,-1,14.07,0,4
184.083,-1,14.08,0,4
184.1,-1,14.08,0,4
184.117,-1,14.09,0,4
184.133,-1,14.1,0,4
184.15,-1,14.11,0,4
184.167,-1,14.11,0,4
184.183,-1,14.12,0,4
184.2,-1,14.13,0,4
184.217,-1,14.14,0,4
184.233,-1,14.15,0,4
184.25,-1,14.17,0,4
184.267,-1,14.18,0,4
184.283,-1,14.2,0,4
184.3,-1,14.22,0,4
184.317,-1,14.23,0,4
184.333,-1,14.25,0,4
184.35,-1,14.27,0,4
184.367,-1,14.29,0,4
184.383,-1,14.31,0,4
184.4,-1,14.33,0,4
184.417,-1,14.35,0,4
184.433,-1,14.37,0,4
184.45,-1,14.39,0,4
184.467,-1,14.4,0,4
184.483,-1,14.4,0,4
184.5,-1,14.41,0,4
184.517,-1,14.41,0,4
184.533,-1,14.42,0,4
184.55,-1,14.43,0,4
184.567,-1,14.43,0,4
184.583,-1,14.44,0,4
184.6,-1,14.45,0,4
184.617,-1,14.46,0,4
184.633,-1,14.47,0,4
184.65,-1,14.47,0,4
184.667,-1,14.48,0,4
184.683,-1,14.49,0,4
184.7,-1,14.49,0,4
184.717,-1,14.49,0,4
184.733,-1,14.48,0,4
184.75,-1,14.48,0,4
184.767,-1,14.47,0,4
184.783,-1,14.43,0,4
184.8,-1,14.38,0,4
184.817,-1,14.34,0,4
184.833,-1,14.29,0,4
184.85,-1,14.25,0,4
184.867,-1,14.2,0,4
184.883,-1,14.18,0,4
184.9,-1,14.18,0,4
184.917,-1,14.18,0,4
184.933,-1,14.18,0,4
184.95,-1,14.18,0,4
184.967,-1,14.18,0,4
184.983,-1,14.18,0,4
185,-1,14.18,0,4
185.017,-1,14.18,0,4
185.033,-1,14.17,0,4
185.05,-1,14.16,0,4
185.067,-1,14.15,0,4
185.083,-1,14.13,0,4
185.1,-1,14.11,0,4
185.117,-1,14.1,0,4
185.133,-1,14.09,0,4
185.15,-1,14.09,0,4
185.167,-1,14.09,0,4
185.183,-1,14.09,0,4
185.2,-1,14.09,0,4
185.217,-1,14.09,0,4
185.233,-1,14.09,3.9,4
185.25,-1,14.09,3.9,4
185.267,-1,14.09,3.9,4
185.283,35,14.09,1.9,4
185.3,35,14.09,1.9,4
185.317,59,14.09,2.4,4
185.333,59,14.09,2.4,4
185.35,59,14.09,2.4,4
185.367,68,14.09,2.5,4
185.383,68,14.09,2.5,4
185.4,66,14.09,2.5,4
185.417,66,14.09,2.5,4
185.433,66,14.09,2.5,4
185.45,64,14.09,2.5,4
185.467,64,14.09,2.5,4
185.483,66,14.09,2.5,4
185.5,66,14.09,2.5,4
185.517,66,14.09,2.5,4
185.533,65,14.09,2.5,4
185.55,65,14.09,2.5,4
185.567,71,14.09,2.5,4
185.583,71,14.09,2.5,4
185.6,71,14.09,2.5,4
185.617,75,14.09,2.5,4
185.633,75,14.09,2.5,4
185.65,74,14.09,2.5,4
185.667,74,14.09,2.5,4
185.683,74,14.09,2.5,4
185.7,76,14.09,2.5,4
185.717,76,14.09,2.5,4
185.733,75,14.09,2.5,4
185.75,75,14.09,2.5,4
185.767,75,14.09,2.5,4
185.783,77,14.09,2.5,4
185.8,77,14.09,2.5,4
185.817,80,14.09,2.5,4
185.833,80,14.09,2.5,4
185.85,80,14.09,2.5,4
185.867,77,14.09,2.5,4
185.883,77,14.09,2.5,4
185.9,78,14.09,2.5,4
185.917,78,14.09,2.5,4
185.933,78,14.09,2.5,4
185.95,80,14.09,2.5,4
185.967,80,14.09,2.5,4
185.983,76,14.09,2.5,4
186,76,14.09,2.5,4
186.017,76,14.09,2.5,4
186.033,78,14.09,2.5,4
186.05,78,14.09,2.5,4
186.067,78,14.09,2.5,4
186.083,78,14.09,2.5,4
186.1,78,14.09,2.5,4
186.117,76,14.09,2.5,4
186.133,76,14.09,2.5,4
186.15,79,14.09,2.5,4
186.167,79,14.09,2.5,4
186.183,79,14.09,2.5,4
186.2,78,14.09,2.5,4
186.217,78,14.09,2.5,4
186.233,77,14.09,2.5,4
186.25,77,14.09,2.5,4
186.267,77,14.09,2.5,4
186.283,78,14.09,2.5,4
186.3,78,14.09,2.5,4
186.317,75,14.09,2.5,4
186.333,75,14.09,2.5,4
186.35,75,14.1,2.5,4
186.367,74,14.1,2.5,4
186.383,74,14.1,2.5,4
186.4,76,14.1,2.5,4
186.417,76,14.1,2.5,4
186.433,76,14.1,2.5,4
186.45,72,14.1,2.5,4
186.467,72,14.1,2.5,4
186.483,73,14.1,2.5,4
186.5,73,14.1,2.5,4
186.517,73,14.1,2.5,4
186.533,73,14.1,2.5,4
186.55,73,14.1,2.5,4
186.567,70,14.1,2.5,4
186.583,70,14.1,2.5,4
186.6,70,14.1,2.5,4
186.617,72,14.1,2.5,4
186.633,72,14.1,2.5,4
186.65,72,14.1,2.5,4
186.667,72,14.1,2.5,4
186.683,72,14.1,2.5,4
186.7,70,14.1,2.5,4
186.717,70,14.1,2.5,4
186.733,71,14.1,2.5,4
186.75,71,14.1,2.5,4
186.767,71,14.1,2.5,4
186.783,70,14.1,2.5,4
186.8,70,14.1,2.5,4
186.817,70,14.1,2.5,4
186.833,70,14.1,2.5,4
186.85,70,14.1,2.5,4
186.867,72,14.1,2.5,4
186.883,72,14.1,2.5,4
186.9,70,14.1,2.5,4
186.917,70,14.1,2.5,4
186.933,70,14.1,2.5,4
186.95,70,14.1,2.5,4
186.967,70,14.1,2.5,4
186.983,71,14.1,2.5,4
187,71,14.1,2.5,4
187.017,71,14.1,2.5,4
187.033,69,14.1,2.5,4
187.05,69,14.1,2.5,4
187.067,70,14.1,2.5,4
187.083,70,14.1,2.5,4
187.1,70,14.1,2.5,4
187.117,70,14.1,2.5,4
187.133,70,14.1,2.5,4
187.15,68,14.1,2.5,4
187.167,68,14.1,2.5,4
187.183,70,14.1,2.5,4
187.2,70,14.1,2.5,4
187.217,70,14.1,2.5,4
187.233,68,14.1,2.5,4
187.25,68,14.1,2.5,4
187.267,68,14.1,2.5,4
187.283,69,14.1,2.5,4
187.3,69,14.1,2.5,4
187.317,70,14.1,2.5,4
187.333,70,14.1,2.5,4
187.35,68,14.1,2.5,4
187.367,68,14.1,2.5,4
187.383,68,14.1,2.5,4
187.4,69,14.1,2.5,4
187.417,69,14.1,2.5,4
187.433,65,14.1,2.4,4
187.45,65,14.1,2.4,4
187.467,65,14.1,2.4,4
187.483,27,14.1,0,4
187.5,27,14.1,0,4
187.517,-1,14.1,0,4
187.533,-1,14.1,0,4
187.55,-1,14.11,0,4
187.567,-1,14.11,0,4
187.583,-1,14.11,0,4
187.6,-1,14.11,0,4
187.617,-1,14.11,0,4
187.633,-1,14.11,0,4
187.65,-1,14.11,0,4
187.667,-1,14.11,0,4
187.683,-1,14.11,0,4
187.7,-1,14.11,0,4
187.717,-1,14.11,0,4
187.733,-1,14.11,0,4
187.75,-1,14.11,0,4
187.767,-1,14.11,0,4
187.783,-1,14.11,0,4
187.8,-1,14.11,0,4
187.817,-1,14.11,0,4
187.833,-1,14.11,0,4
187.85,-1,14.11,0,4
187.867,-1,14.11,0,4
187.883,-1,14.11,0,4
187.9,-1,14.11,0,4
187.917,-1,14.11,0,4
187.933,-1,14.11,0,4
187.95,-1,14.11,0,4
187.967,-1,14.11,0,4
187.983,-1,14.11,0,4
188,-1,14.11,0,4
188.017,-1,14.11,0,4
188.033,-1,14.11,0,4
188.05,-1,14.11,0,4
188.067,-1,14.11,0,4
188.083,-1,14.11,0,4
188.1,-1,14.11,0,4
188.117,-1,14.11,0,4
188.133,-1,14.11,0,4
188.15,-1,14.11,0,4
188.167,-1,14.11,0,4
188.183,-1,14.11,0,4
188.2,-1,14.11,0,4
188.217,-1,14.11,0,4
188.233,-1,14.11,0,4
188.25,-1,14.1,0,4
188.267,-1,14.1,0,4
188.283,-1,14.1,0,4
188.3,-1,14.1,0,4
188.317,-1,14.1,0,4
188.333,-1,14.1,0,4
188.35,-1,14.1,0,4
188.367,-1,14.1,0,4
188.383,-1,14.11,0,4
188.4,-1,14.11,0,4
188.417,-1,14.11,0,4
188.433,-1,14.11,0,4
188.45,-1,14.11,0,4
188.467,-1,14.11,0,4
188.483,-1,14.11,0,4
188.5,-1,14.11,0,4
188.517,-1,14.11,0,4
188.533,-1,14.11,0,4
188.55,-1,14.11,0,4
188.567,-1,14.11,0,4
188.583,-1,14.11,0,4
188.6,-1,14.11,0,4
188.617,-1,14.11,0,4
188.633,-1,14.11,0,4
188.65,-1,14.11,0,4
188.667,-1,14.11,0,4
188.683,-1,14.11,0,4
188.7,-1,14.11,0,4
188.717,-1,14.11,0,4
188.733,-1,14.11,0,4
188.75,-1,14.11,0,4
188.767,-1,14.11,0,4
188.783,-1,14.11,0,4
188.8,-1,14.11,0,4
188.817,-1,14.11,0,4
188.833,-1,14.11,0,4
188.85,-1,14.11,0,4
188.867,-1,14.11,0,4
188.883,-1,14.11,0,4
188.9,-1,14.11,0,4
188.917,-1,14.11,0,4
188.933,-1,14.11,0,4
188.95,-1,14.11,0,4
188.967,-1,14.11,0,4
188.983,-1,14.11,0,4
189,-1,14.11,0,4
189.017,-1,14.11,0,4
189.033,-1,14.11,0,4
189.05,-1,14.11,0,4
189.067,-1,14.11,0,5
189.083,-1,14.11,0,5
189.1,-1,14.11,0,5
189.117,-1,14.11,0,5
189.133,-1,14.11,0,5
189.15,-1,14.11,0,5
189.167,-1,14.11,0,5
189.183,-1,14.11,0,5
189.2,-1,14.11,0,5
189.217,-1,14.11,0,5
189.233,-1,14.11,0,5
189.25,-1,14.11,0,5
189.267,-1,14.11,0,5
189.283,-1,14.11,0,5
189.3,-1,14.11,0,5
189.317,-1,14.11,0,5
189.333,-1,14.11,0,5
189.35,-1,14.11,0,5
189.367,-1,14.11,0,5
189.383,-1,14.11,0,5
189.4,-1,14.11,0,5
189.417,-1,14.11,0,5
189.433,-1,14.11,0,5
189.45,-1,14.11,0,5
189.467,-1,14.11,0,5
189.483,-1,14.11,0,5
189.5,-1,14.11,0,5
189.517,-1,14.11,0,5
189.533,-1,14.11,0,5
189.55,-1,14.11,0,5
189.567,-1,14.11,0,5
189.583,-1,14.11,0,5
189.6,-1,14.11,0,5
189.617,-1,14.11,0,5
189.633,-1,14.11,0,5
189.65,-1,14.11,0,5
189.667,-1,14.11,0,5
189.683,-1,14.11,0,5
189.7,-1,14.11,0,5
189.717,-1,14.11,0,5
189.733,-1,14.11,0,5
189.75,-1,14.11,0,5
189.767,-1,14.11,0,5
189.783,-1,14.11,0,5
189.8,-1,14.11,0,5
189.817,-1,14.11,0,5
189.833,-1,14.11,0,5
189.85,-1,14.12,0,5
189.867,-1,14.12,0,5
189.883,-1,14.12,0,5
189.9,-1,14.12,0,5
189.917,-1,14.12,0,5
189.933,-1,14.13,0,5
189.95,-1,14.12,0,5
189.967,-1,14.12,0,5
189.983,-1,14.12,0,5
190,-1,14.13,0,5
190.017,-1,14.13,0,5
190.033,-1,14.13,0,5
190.05,-1,14.12,0,5
190.067,-1,14.12,0,5
190.083,-1,14.12,0,5
190.1,-1,14.12,0,5
190.117,-1,14.12,0,5
190.133,-1,14.12,0,5
190.15,-1,14.12,0,5
190.167,-1,14.12,0,5
190.183,-1,14.12,0,5
190.2,-1,14.12,0,5
190.217,-1,14.12,0,5
190.233,-1,14.12,0,5
190.25,-1,14.12,0,5
190.267,-1,14.12,0,5
190.283,-1,14.12,0,5
190.3,-1,14.12,0,5
190.317,-1,14.12,0,5
190.333,-1,14.12,0,5
190.35,-1,14.12,0,5
190.367,-1,14.12,0,5
190.383,-1,14.12,0,5
190.4,-1,14.12,0,5
190.417,-1,14.12,0,5
190.433,-1,14.12,0,5
190.45,-1,14.12,0,5
190.467,-1,14.12,0,5
190.483,-1,14.12,0,5
190.5,-1,14.12,0,5
190.517,-1,14.12,0,5
190.533,-1,14.12,0,5
190.55,-1,14.12,0,5
190.567,-1,14.12,0,5
190.583,-1,14.12,0,5
190.6,-1,14.12,0,5
190.617,-1,14.12,0,5
190.633,-1,14.12,0,5
190.65,-1,14.12,0,5
190.667,-1,14.12,0,5
190.683,-1,14.12,0,5
190.7,-1,14.12,0,5
190.717,-1,14.12,0,5
190.733,-1,14.12,0,5
190.75,-1,14.12,0,5
190.767,-1,14.12,0,5
190.783,-1,14.12,0,5
190.8,-1,14.12,0,5
190.817,-1,14.12,0,5
190.833,-1,14.12,0,5
190.85,-1,14.12,0,5
190.867,-1,14.12,0,5
190.883,-1,14.12,0,5
190.9,-1,14.12,0,5
190.917,-1,14.12,0,5
190.933,-1,14.12,0,5
190.95,-1,14.12,0,5
190.967,-1,14.12,0,5
190.983,-1,14.12,0,5
191,-1,14.12,0,5
191.017,-1,14.12,0,5
191.033,-1,14.12,0,5
191.05,-1,14.12,0,5
191.067,-1,14.12,0,5
191.083,-1,14.12,0,5
191.1,-1,14.12,0,5
191.117,-1,14.12,0,5
191.133,-1,14.12,0,5
191.15,-1,14.12,0,5
191.167,-1,14.12,0,5
191.183,-1,14.12,0,5
191.2,-1,14.12,0,5
191.217,-1,14.12,0,5
191.233,-1,14.12,0,5
191.25,-1,14.12,0,5
191.267,-1,14.12,0,5
191.283,-1,14.12,0,5
191.3,-1,14.12,0,5
191.317,-1,14.12,0,5
191.333,-1,14.12,0,5
191.35,-1,14.12,0,5
191.367,-1,14.12,0,5
191.383,-1,14.12,0,5
191.4,-1,14.12,0,5
191.417,-1,14.12,0,5
191.433,-1,14.12,0,5
191.45,-1,14.12,0,5
191.467,-1,14.12,0,5
191.483,-1,14.12,0,5
191.5,-1,14.12,0,5
191.517,-1,14.12,0,5
191.533,-1,14.12,0,5
191.55,-1,14.12,0,5
191.567,-1,14.12,0,5
191.583,-1,14.12,0,5
191.6,-1,14.12,0,5
191.617,-1,14.12,0,5
191.633,6,14.11,0,5
191.65,6,14.1,0,5
191.667,44,14.08,0,5
191.683,44,14.05,0,5
191.7,44,14.02,0,5
191.717,45,14,0,5
191.733,45,13.97,0,5
191.75,54,13.78,0,5
191.767,54,13.6,0,5
191.783,54,13.41,0,5
191.8,68,13.14,0,5
191.817,68,12.87,0,5
191.833,78,12.45,0,5
191.85,78,12.03,0,5
191.867,78,11.61,0,5
191.883,78,11.19,0,5
191.9,78,10.77,0,5
191.917,69,10.84,0,5
191.933,69,10.91,0,5
191.95,69,10.99,0,5
191.967,85,10.87,0,5
191.983,85,10.75,0,5
192,81,10.58,0,5
192.017,81,10.4,0,5
192.033,81,10.22,0,5
192.05,87,10.05,0,5
192.067,87,9.87,0,5
192.083,122,9.69,0,5
192.1,122,9.52,0,5
192.117,122,9.34,0,5
192.133,162,9.16,0,5
192.15,162,8.99,0,5
192.167,175,8.81,0,5
192.183,175,8.7,0,5
192.2,175,8.7,0,5
192.217,185,8.69,0,5
192.233,185,8.67,0,5
192.25,195,8.66,0,5
192.267,195,8.64,0,5
192.283,195,8.64,0,5
192.3,229,8.64,0,5
192.317,229,8.64,0,5
192.333,256,8.63,0,5
192.35,256,8.62,0,5
192.367,256,8.62,0,5
192.383,261,8.6,0,5
192.4,261,8.58,0,5
192.417,243,8.56,0,5
192.433,243,8.54,0,5
192.45,243,8.52,0,5
192.467,241,8.5,0,5
192.483,241,8.48,0,5
192.5,228,8.46,0,5
192.517,228,8.45,0,5
192.533,228,8.45,0,5
192.55,206,8.45,0,5
192.567,206,8.45,0,5
192.583,207,8.46,0,5
192.6,207,8.46,0,5
192.617,207,8.46,0,5
192.633,193,8.46,0,5
192.65,193,8.46,0,5
192.667,178,8.46,0,5
192.683,178,8.46,0,5
192.7,197,8.46,0,5
192.717,197,8.46,0,5
192.733,197,8.47,0,5
192.75,171,8.47,0,5
192.767,171,8.47,0,5
192.783,171,8.47,0,5
192.8,176,8.47,0,5
192.817,176,8.46,0,5
192.833,182,8.46,0,5
192.85,182,8.45,0,5
192.867,167,8.45,0,5
192.883,167,8.44,0,5
192.9,167,8.44,0,5
192.917,180,8.43,0,5
192.933,180,8.42,0,5
192.95,182,8.42,0,5
192.967,182,8.41,0,5
192.983,182,8.4,0,5
193,157,8.39,0,5
193.017,157,8.39,0,5
193.033,157,8.39,0,5
193.05,174,8.39,0,5
193.067,174,8.39,0,5
193.083,167,8.38,0,5
193.1,167,8.38,0,5
193.117,167,8.37,0,5
193.133,166,8.37,0,5
193.15,166,8.37,0,5
193.167,184,8.36,0,5
193.183,184,8.35,0,5
193.2,184,8.34,0,5
193.217,173,8.3,0,5
193.233,173,8.25,0,5
193.25,161,8.3,0,5
193.267,161,8.34,0,5
193.283,161,8.38,0,5
193.3,159,8.43,0,5
193.317,159,8.47,0,5
193.333,162,8.46,0,5
193.35,162,8.45,0,5
193.367,162,8.44,0,5
193.383,166,8.44,0,5
193.4,166,8.45,0,5
193.417,181,8.45,0,5
193.433,181,8.46,0,5
193.45,181,8.46,0,5
193.467,200,8.39,0,5
193.483,200,8.32,0,5
193.5,189,7.98,0,5
193.517,189,7.64,0,5
193.533,189,7.3,0,5
193.55,181,6.96,0,5
193.567,181,6.89,0,5
193.583,197,7.08,0,5
193.6,197,7.27,0,5
193.617,197,7.46,0,5
193.633,197,7.65,0,5
193.65,197,7.84,0,5
193.667,184,8.03,0,5
193.683,184,8.11,0,5
193.7,184,8.11,0,5
193.717,152,7.98,0,5
193.733,152,7.85,0,5
193.75,116,7.59,0,5
193.767,116,7.33,0,5
193.783,136,6.01,0,5
193.8,136,4.68,0,5
193.817,136,3.35,0,5
193.833,176,2.03,0,5
193.85,176,0.7,0,5
193.867,177,0,0,5
193.883,177,0,0,5
193.9,177,0,0,5
193.917,166,0,0,5
193.933,166,0,0,5
193.95,166,0,0,5
193.967,146,0,0,5
193.983,146,0,0,5
194,144,0,0,5
194.017,144,1.76,0,5
194.033,168,3.62,0,5
194.05,168,5.47,0,5
194.067,168,7.32,0,5
194.083,162,7.4,0,5
194.1,162,7.4,0,5
194.117,123,7.18,0,5
194.133,123,6.96,0,5
194.15,123,6.74,0,5
194.167,138,5.83,0,5
194.183,138,4.92,0,5
194.2,176,5.52,0,5
194.217,176,6.12,0,5
194.233,176,6.71,0,5
194.25,187,7.31,0,5
194.267,187,7.91,0,5
194.283,177,8.21,0,5
194.3,177,8.21,0,5
194.317,177,8.21,0,5
194.333,82,8.2,0,5
194.35,82,8.19,0,5
194.367,-1,8.15,0,5
194.383,-1,8.1,0,5
194.4,-1,8.06,0,5
194.417,-1,8.07,0,5
194.433,-1,8.09,0,5
194.45,-1,8.13,0,5
194.467,-1,8.16,0,5
194.483,-1,8.2,0,5
194.5,22,8.26,0,5
194.517,22,8.32,0,5
194.533,53,8.4,0,5
194.55,53,8.48,0,5
194.567,53,8.55,0,5
194.583,64,8.63,0,5
194.6,64,8.71,0,5
194.617,69,8.75,0,5
194.633,69,8.75,0,5
194.65,69,8.75,0,5
194.667,92,8.71,0,5
194.683,92,8.67,0,5
194.7,132,8.62,0,5
194.717,132,8.58,0,5
194.733,132,8.53,0,5
194.75,170,8.49,0,5
194.767,170,8.44,0,5
194.783,192,8.39,0,5
194.8,192,8.39,0,5
194.817,192,8.39,0,5
194.833,193,8.39,0,5
194.85,193,8.39,0,5
194.867,196,8.38,0,5
194.883,196,8.38,0,5
194.9,196,8.38,0,5
194.917,191,8.37,0,5
194.933,191,8.37,0,5
194.95,186,8.37,0,5
194.967,186,8.36,0,5
194.983,186,8.36,0,5
195,185,8.36,0,5
195.017,185,8.35,0,5
195.033,178,8.35,0,5
195.05,178,8.35,0,5
195.067,178,8.34,0,5
195.083,178,8.34,0,5
195.1,178,8.35,0,5
195.117,154,8.34,0,5
195.133,154,8.34,0,5
195.15,154,8.34,0,5
195.167,104,8.34,0,5
195.183,104,8.34,0,5
195.2,67,8.34,0,5
195.217,67,8.34,0,5
195.233,67,8.34,0,5
195.25,58,8.34,0,5
195.267,58,8.34,0,5
195.283,118,8.34,0,5
195.3,118,8.34,0,5
195.317,118,8.34,0,5
195.333,185,8.34,0,5
195.35,185,8.34,0,5
195.367,185,8.34,0,5
195.383,185,8.34,0,5
195.4,182,8.34,0,5
195.417,182,8.34,0,5
195.433,182,8.34,0,5
195.45,189,8.34,0,5
195.467,189,8.34,0,5
195.483,182,8.35,0,5
195.5,182,8.35,0,5
195.517,182,8.35,0,5
195.533,184,8.36,0,5
195.55,184,8.36,0,5
195.567,186,8.36,0,5
195.583,186,8.36,0,5
195.6,186,8.36,0,5
195.617,179,8.36,0,5
195.633,179,8.36,0,5
195.65,188,8.36,0,5
195.667,188,8.36,0,5
195.683,188,8.36,0,5
195.7,184,8.36,0,5
195.717,184,8.36,0,5
195.733,176,8.36,0,5
195.75,176,8.36,0,5
195.767,176,8.36,0,5
195.783,176,8.36,0,5
195.8,176,8.36,0,5
195.817,163,8.36,0,5
195.833,163,8.36,0,5
195.85,163,8.36,0,5
195.867,159,8.36,0,5
195.883,159,8.36,0,5
195.9,170,8.36,0,5
195.917,170,8.36,0,5
195.933,170,8.36,0,5
195.95,167,8.36,0,5
195.967,167,8.36,0,5
195.983,173,8.36,0,5
196,173,8.36,0,5
196.017,173,8.36,0,5
196.033,172,8.36,0,5
196.05,172,8.36,0,5
196.067,166,8.36,0,5
196.083,166,8.36,0,5
196.1,166,8.36,0,5
196.117,173,8.36,0,5
196.133,173,8.36,0,5
196.15,165,8.36,0,5
196.167,165,8.36,0,5
196.183,165,8.36,0,5
196.2,167,8.36,0,5
196.217,167,8.36,0,5
196.233,172,8.36,0,5
196.25,172,8.36,0,5
196.267,172,8.36,0,5
196.283,166,8.36,0,5
196.3,166,8.36,0,5
196.317,172,8.36,0,5
196.333,172,8.36,0,5
196.35,172,8.36,0,5
196.367,179,8.36,0,5
196.383,179,8.36,0,5
196.4,168,8.36,0,5
196.417,168,8.36,0,5
196.433,168,8.36,0,5
196.45,172,8.36,0,5
196.467,172,8.36,0,5
196.483,175,8.36,0,5
196.5,175,8.36,0,5
196.517,175,8.36,0,5
196.533,169,8.36,0,5
196.55,169,8.36,0,5
196.567,104,8.36,0,5
196.583,104,8.36,0,5
196.6,104,8.36,0,5
196.617,-1,8.36,0,5
196.633,-1,8.36,0,5
196.65,-1,8.36,0,5
196.667,-1,8.36,0,5
196.683,-1,8.36,0,5
196.7,-1,8.36,0,5
196.717,-1,8.36,0,5
196.733,-1,8.36,0,5
196.75,-1,8.36,0,5
196.767,-1,8.36,0,5
196.783,-1,8.36,0,5
196.8,-1,8.36,0,5
196.817,-1,8.36,0,5
196.833,-1,8.36,0,5
196.85,-1,8.36,0,5
196.867,-1,8.36,0,5
196.883,-1,8.36,0,5
196.9,-1,8.36,0,5
196.917,-1,8.36,0,5
196.933,-1,8.36,0,5
196.95,-1,8.36,0,5
196.967,-1,8.36,0,5
196.983,-1,8.36,0,5
197,-1,8.36,0,5
197.017,-1,8.36,0,5
197.033,-1,8.36,0,5
197.05,-1,8.36,0,5
197.067,-1,8.36,0,5
197.083,-1,8.36,0,5
197.1,-1,8.36,0,5
197.117,-1,8.36,0,5
197.133,-1,8.36,0,5
197.15,-1,8.36,0,5
197.167,-1,8.36,0,5
197.183,-1,8.36,0,5
197.2,-1,8.36,0,5
197.217,-1,8.36,0,5
197.233,-1,8.36,0,5
197.25,-1,8.36,0,5
197.267,-1,8.36,0,5
197.283,-1,8.36,0,5
197.3,-1,8.36,0,5
197.317,-1,8.36,0,5
197.333,-1,8.36,0,5
197.35,-1,8.36,0,5
197.367,-1,8.36,0,5
197.383,-1,8.36,0,5
197.4,-1,8.36,0,5
197.417,-1,8.36,0,5
197.433,-1,8.36,0,5
197.45,-1,8.36,0,5
197.467,-1,8.36,0,5
197.483,-1,8.36,0,5
197.5,-1,8.36,0,5
197.517,0,8.36,0,5
197.533,0,8.36,0,5
197.55,213,8.36,0,5
197.567,213,8.36,0,5
197.583,213,8.36,0,5
197.6,375,8.36,0,5
197.617,375,8.36,0,5
197.633,381,8.36,0,5
197.65,381,8.36,0,5
197.667,381,8.36,0,5
197.683,377,8.36,0,5
197.7,377,8.36,0,5
197.717,371,8.35,0,5
197.733,371,8.34,0,5
197.75,371,8.33,0,5
197.767,367,8.17,0,5
197.783,367,8,0,5
197.8,362,7.84,0,5
197.817,362,7.67,0,5
197.833,362,7.51,0,5
197.85,358,7.35,0,5
197.867,358,7.32,0,5
197.883,355,7.35,0,5
197.9,355,7.38,0,5
197.917,355,7.4,0,5
197.933,353,7.43,0,5
197.95,353,7.46,0,5
197.967,350,7.47,0,5
197.983,350,7.47,0,5
198,350,7.47,0,5
198.017,347,7.49,0,5
198.033,347,7.51,0,5
198.05,346,7.52,0,5
198.067,346,7.54,0,5
198.083,344,7.56,0,5
198.1,344,7.58,0,5
198.117,344,7.6,0,5
198.133,343,7.63,0,5
198.15,343,7.66,0,5
198.167,342,7.68,0,5
198.183,342,7.71,0,5
198.2,342,7.74,0,5
198.217,341,7.77,0,5
198.233,341,7.77,0,5
198.25,340,7.78,0,5
198.267,340,7.79,0,5
198.283,340,7.81,0,5
198.3,339,7.8,0,5
198.317,339,7.79,0,5
198.333,337,7.8,0,5
198.35,337,7.81,0,5
198.367,337,7.81,0,5
198.383,337,7.81,0,5
198.4,337,7.81,0,5
198.417,337,7.81,0,5
198.433,337,7.8,0,5
198.45,337,7.79,0,5
198.467,302,7.8,0,5
198.483,302,7.81,0,5
198.5,110,7.82,0,5
198.517,110,7.83,0,5
198.533,110,7.84,0,5
198.55,-1,7.83,0,5
198.567,-1,7.82,0,5
198.583,-1,7.83,0,5
198.6,-1,7.84,0,5
198.617,-1,7.84,0,5
198.633,-1,7.84,0,5
198.65,-1,7.83,0,5
198.667,-1,7.83,0,5
198.683,-1,7.83,0,5
198.7,-1,7.83,0,5
198.717,-1,7.84,0,5
198.733,-1,7.84,0,5
198.75,-1,7.84,0,5
198.767,-1,7.84,0,5
198.783,-1,7.83,0,5
198.8,-1,7.84,0,5
198.817,-1,7.84,0,5
198.833,-1,7.82,0,5
198.85,-1,7.81,0,5
198.867,-1,7.81,0,5
198.883,-1,7.81,0,5
198.9,-1,7.82,0,5
198.917,-1,7.82,0,5
198.933,-1,7.83,0,5
198.95,-1,7.83,1.5,5
198.967,-1,7.84,1.5,5
198.983,-1,7.85,1.5,5
199,22,7.84,2.8,5
199.017,22,7.84,2.8,5
199.033,80,7.84,5.3,5
199.05,80,7.84,5.3,5
199.067,80,7.85,5.3,5
199.083,126,7.85,6,5
199.1,126,7.85,6,5
