2016-01-19 16:35:57,Elapsed Time (min),Stage Time (min),Stage Number,Clock Time (min),Falcon_ET (min),Cem-Gate Target (%),Cem-Gate Actual (%),Mix-Water Target (gpm),Mix-Water Actual (gpm),Mix-Water Stage (gal),Mix-Water Total (gal),Target Density (ppg),Actual Density (ppg),Dry-Cem target (lbm/min),Pressure_1 (psi),Pressure_2 (psi),Pressure_3 (psi),Mech.Rate 1 (bpm),Mech.Rate 2 (bpm),Mech.Rate 1+2 (bpm),Flow 3 (bpm),Flow 3 Stage (bbl),Flow 3 Total (bbl),Disch Rate (bpm),Disch Stage (bbl),Disch Total (bbl),Actual Tub Level (%),-,Cement Slurry Type,Falcon Stage No.,Mass Dens (ppg),Nuclear Dens (ppg),J22-Temp (°F),Target Tub Level (%),Tub SW,Water SW,Gate SW,Bypass SW,Downhole SW,UL_OprMode,Liq_Vol_Fact,Event Code,-,Pressure (psi),Slurry Density (ppg),Slurry Density (0),Add 1 Rate (gpm),Add 1 Ratio (gpt),Add 1 Stage Total (gal),Add 1 Total (gal),Add 2 Rate (gpm),Add 2 Ratio (gpt),Add 2 Stage Total (gal),Add 2 Total (gal)
2016-01-19 16:41:37,5.667,5.667,0,5.667,5.780,25.0,19.8,16.8,0.0,145.5,145.5,12.00,8.39,0.0,-12,25,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,5.1,16.6,0,0,0,8.39,0.00,-25,-1.0,0,0,0,-1,0,2,99.67,0,0,-12,8.39,8.39,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:41:42,5.750,5.750,0,5.750,5.840,25.0,19.8,16.8,0.0,145.5,145.5,12.00,8.39,0.0,-12,23,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,5.1,16.6,0,0,0,8.39,0.00,-25,-1.0,0,0,0,-1,0,2,99.67,0,0,-12,8.39,8.39,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:41:47,5.833,5.833,0,5.833,5.940,25.0,19.8,16.8,0.0,145.5,145.5,12.00,8.39,0.0,-13,20,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,5.1,14.6,0,0,0,8.39,0.00,-25,-1.0,0,0,0,-1,0,2,99.67,0,0,-13,8.39,8.39,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:41:52,5.917,5.917,0,5.917,6.010,25.0,19.8,16.8,0.0,145.5,145.5,12.00,8.40,0.0,-13,18,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,5.1,14.6,0,0,0,8.40,0.00,-25,-1.0,0,0,0,-1,0,2,99.63,0,0,-13,8.40,8.4,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:41:57,6.000,6.000,0,6.000,6.110,25.0,19.8,16.8,0.0,145.5,145.5,12.00,8.39,0.0,0,26,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,5.1,15.2,0,0,0,8.39,0.00,-25,-1.0,0,0,0,-1,0,2,99.67,0,0,0,8.39,8.39,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:42:02,6.083,6.083,0,6.083,6.180,25.0,19.8,16.8,0.0,145.5,145.5,12.00,8.39,0.0,0,27,-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,5.1,16.1,0,0,0,8.39,0.00,-25,-1.0,0,0,0,-1,0,2,99.67,0,0,0,8.39,8.39,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:42:07,6.167,6.167,0,6.167,6.280,25.0,19.8,16.8,0.0,145.5,145.5,12.00,8.39,0.0,0,24,-25,0.0,0.0,0.0,0.0,0.0,0.0,1.7,5.1,5.1,16.2,0,0,0,8.39,0.00,-25,-1.0,0,0,0,-1,1,2,99.67,0,0,0,8.39,8.39,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:42:12,6.250,6.250,0,6.250,6.340,25.0,19.8,16.8,0.0,145.5,145.5,12.00,8.39,0.0,0,23,-25,0.0,0.3,0.3,0.0,0.0,0.0,1.8,5.2,5.2,15.0,0,0,0,8.39,0.00,-25,-1.0,0,0,0,-1,1,2,99.71,0,0,0,8.39,8.39,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:42:17,6.333,6.333,0,6.333,6.440,25.0,19.8,16.8,0.0,145.5,145.5,12.00,8.39,0.0,1,27,-25,0.4,0.4,0.9,0.0,0.0,0.0,2.0,5.4,5.4,14.2,0,0,0,8.39,0.00,-25,-1.0,0,0,0,-1,1,2,99.71,0,0,1,8.39,8.39,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:42:22,6.417,6.417,0,6.417,6.510,25.0,19.8,16.8,0.0,145.5,145.5,12.00,8.39,0.0,9,34,-25,0.4,1.0,1.5,0.0,0.0,0.0,2.2,5.5,5.5,14.4,0,0,0,8.39,0.00,-25,-1.0,0,0,0,-1,1,2,99.71,0,0,9,8.39,8.39,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:42:27,6.500,6.500,0,6.500,6.610,25.0,19.8,16.8,0.8,145.5,145.5,12.00,8.39,6.2,12,40,-25,1.0,0.5,1.5,0.0,0.0,0.0,2.6,5.8,5.8,13.3,0,0,0,8.39,0.00,-25,-1.0,0,0,0,-1,1,2,99.71,0,0,12,8.39,8.39,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:42:32,6.583,6.583,0,6.583,6.680,25.0,19.8,16.8,23.7,146.5,146.5,12.00,8.38,177.4,16,45,-25,1.0,0.5,1.5,0.0,0.0,0.0,2.7,6.0,6.0,11.4,0,0,0,8.38,0.00,-25,-1.0,0,0,0,-1,1,2,99.76,0,0,16,8.38,8.38,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:42:37,6.667,6.667,0,6.667,6.780,25.0,19.8,16.8,23.6,148.5,148.5,12.00,8.36,177.1,17,44,-25,1.0,0.5,1.5,0.0,0.0,0.0,2.7,6.2,6.2,7.5,0,0,0,8.36,0.00,-25,-1.0,0,0,0,-1,1,2,99.92,0,0,17,8.36,8.36,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:42:42,6.750,6.750,0,6.750,6.840,25.0,19.8,16.8,34.2,150.9,150.9,12.00,8.36,256.6,16,45,-25,1.0,0.7,1.8,0.0,0.0,0.0,2.9,6.4,6.4,5.5,0,0,0,8.36,0.00,-25,-1.0,0,0,0,-1,1,2,99.92,0,0,16,8.36,8.36,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:42:47,6.833,6.833,0,6.833,6.940,25.0,19.8,16.8,12.6,152.9,152.9,12.00,8.42,94.3,129,142,-25,2.8,1.3,4.1,0.0,0.0,0.0,6.0,6.8,6.8,3.8,0,0,0,8.42,0.00,-25,-1.0,0,0,0,-1,1,2,99.51,0,0,129,8.42,8.42,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:42:52,6.917,6.917,0,6.917,7.010,25.0,19.8,16.8,53.2,155.6,155.6,12.00,8.38,399.1,187,191,-25,2.8,1.3,4.1,0.0,0.0,0.0,0.0,7.1,7.1,0.5,0,0,0,8.38,0.00,-25,-1.0,0,0,0,-1,0,2,99.8,0,0,187,8.38,8.38,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:42:57,7.000,7.000,0,7.000,7.110,25.0,19.8,16.8,175.0,165.1,165.1,12.00,8.37,1312.6,116,156,-25,1.3,1.3,2.6,0.0,0.0,0.0,2.6,7.2,7.2,0.3,0,0,0,8.37,0.00,-25,-1.0,0,0,0,1,0,2,99.84,0,0,116,8.37,8.37,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:43:02,7.083,7.083,0,7.083,7.180,25.0,19.8,16.8,150.6,178.7,178.7,12.00,8.28,1129.3,140,198,-25,1.3,1.3,2.6,0.0,0.0,0.0,2.6,7.3,7.3,2.5,0,0,0,8.28,0.00,-25,-1.0,0,0,0,1,1,2,100.4,0,0,140,8.28,8.28,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:43:07,7.167,7.167,0,7.167,7.280,25.0,19.8,16.8,130.4,190.4,190.4,12.00,8.34,977.9,154,213,-25,2.8,1.3,4.1,0.0,0.0,0.0,4.1,7.6,7.6,2.2,0,0,0,8.34,0.00,-25,-1.0,0,0,0,1,1,2,100.04,0,0,154,8.34,8.34,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:43:12,7.250,7.250,0,7.250,7.340,25.0,19.8,16.8,124.1,201.0,201.0,12.00,8.32,930.3,194,264,-25,2.8,1.3,4.1,0.0,0.0,0.0,4.1,7.9,7.9,2.6,0,0,0,8.32,0.00,-25,-1.0,0,0,0,1,1,2,100.16,0,0,194,8.32,8.32,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:43:17,7.333,7.333,0,7.333,7.440,25.0,19.8,16.8,142.1,212.1,212.1,12.00,8.32,1065.2,230,327,-25,2.8,1.3,4.1,0.0,0.0,0.0,4.1,8.3,8.3,1.6,0,0,0,8.32,0.00,-25,-1.0,0,0,0,1,1,2,100.2,0,0,230,8.32,8.32,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:43:22,7.417,7.417,0,7.417,7.510,25.0,19.8,16.8,213.2,226.9,226.9,12.00,8.31,1598.4,241,330,-25,2.8,1.3,4.1,0.0,0.0,0.0,4.1,8.6,8.6,1.2,0,0,0,8.31,0.00,-25,-1.0,0,0,0,1,1,2,100.24,0,0,241,8.31,8.31,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:43:27,7.500,7.500,0,7.500,7.610,25.0,19.8,16.8,226.9,245.2,245.2,12.00,8.28,1701.8,248,322,-25,2.8,1.3,4.1,0.0,0.0,0.0,4.1,9.0,9.0,1.5,0,0,0,8.28,0.00,-25,-1.0,0,0,0,1,1,2,100.4,0,0,248,8.28,8.28,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:43:32,7.583,7.583,0,7.583,7.680,25.0,19.8,16.8,252.0,265.2,265.2,12.00,8.25,1889.8,247,320,-25,2.8,1.3,4.1,0.0,0.0,0.0,4.1,9.2,9.2,2.3,0,0,0,8.25,0.00,-25,-1.0,0,0,0,1,1,2,100.61,0,0,247,8.25,8.25,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:43:37,7.667,7.667,0,7.667,7.780,25.0,19.8,16.8,252.5,286.2,286.2,12.00,8.24,1893.4,240,319,-25,2.8,1.3,4.1,0.0,0.0,0.0,4.1,9.6,9.6,3.1,0,0,0,8.24,0.00,-25,-1.0,0,0,0,1,1,2,100.69,0,0,240,8.24,8.24,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:43:42,7.750,7.750,0,7.750,7.850,25.0,19.8,16.8,262.1,307.6,307.6,12.00,8.24,1965.2,239,314,-25,2.8,1.3,4.1,0.0,0.0,0.0,4.1,9.9,9.9,4.4,0,0,0,8.24,0.00,-25,-1.0,0,0,0,1,1,2,100.69,0,0,239,8.24,8.24,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:43:47,7.833,7.833,0,7.833,7.950,25.0,19.8,16.8,268.8,329.8,329.8,12.00,8.23,2015.5,239,309,-25,2.8,1.3,4.1,0.0,0.0,0.0,4.1,10.3,10.3,5.7,0,0,0,8.23,0.00,-25,-1.0,0,0,0,1,1,2,100.77,0,0,239,8.23,8.23,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:43:52,7.917,7.917,0,7.917,8.010,25.0,19.8,16.8,251.8,351.4,351.4,12.00,8.22,1888.0,233,313,-25,2.8,1.3,4.1,0.0,0.0,0.0,4.1,10.6,10.6,8.9,0,0,0,8.22,0.00,-25,-1.0,0,0,0,1,1,2,100.81,0,0,233,8.22,8.22,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:43:57,8.000,8.000,0,8.000,8.110,25.0,19.7,16.8,255.8,372.6,372.6,12.00,8.22,1917.8,235,311,-25,2.8,1.3,4.1,0.0,0.0,0.0,4.1,11.0,11.0,11.5,0,0,0,8.22,0.00,-25,-1.0,0,0,0,1,1,2,100.85,0,0,235,8.22,8.22,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:44:02,8.083,8.083,0,8.083,8.180,25.0,19.7,16.8,129.5,388.6,388.6,12.00,8.22,970.9,230,306,-25,2.8,1.3,4.1,0.0,0.0,0.0,4.1,11.3,11.3,12.1,0,0,0,8.22,0.00,-25,-1.0,0,0,0,1,1,2,100.85,0,0,230,8.22,8.22,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:44:07,8.167,8.167,0,8.167,8.280,25.0,19.7,16.8,154.6,400.5,400.5,12.00,8.24,1158.9,226,304,-25,2.8,1.3,4.1,0.0,0.0,0.0,4.1,11.7,11.7,12.2,0,0,0,8.24,0.00,-25,-1.0,0,0,0,1,1,2,100.69,0,0,226,8.24,8.24,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:44:12,8.250,8.250,0,8.250,8.350,25.0,19.6,16.8,265.4,418.0,418.0,12.00,8.22,1990.4,223,304,-25,2.8,1.3,4.1,0.0,0.0,0.0,4.1,12.0,12.0,10.7,0,0,0,8.22,0.00,-25,-1.0,0,0,0,1,1,2,100.81,0,0,223,8.22,8.22,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:44:17,8.333,8.333,0,8.333,8.450,25.0,19.6,16.8,134.6,434.6,434.6,12.00,8.16,1009.3,223,303,-25,2.8,1.3,4.1,0.0,0.0,0.0,4.1,12.4,12.4,14.6,0,0,0,8.16,0.00,-25,-1.0,0,0,0,1,1,2,101.21,0,0,223,8.16,8.16,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:44:22,8.417,8.417,0,8.417,8.480,25.0,19.6,16.8,220.5,449.4,449.4,12.00,8.19,1653.3,222,304,-25,2.8,1.3,4.1,0.0,0.0,0.0,4.1,12.5,12.5,14.6,0,0,0,8.19,0.00,-25,-1.0,0,0,0,1,1,2,101.05,0,0,222,8.19,8.19,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:44:27,8.500,8.500,0,8.500,8.480,25.0,19.6,16.8,220.5,467.8,467.8,12.00,8.19,1653.3,222,304,-25,2.8,1.3,4.1,0.0,0.0,0.0,4.1,12.5,12.5,14.6,0,0,0,8.19,0.00,-25,-1.0,0,0,0,1,1,2,101.05,0,0,222,8.19,8.19,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:44:32,8.583,8.583,0,8.583,8.680,25.0,19.6,16.8,270.2,488.3,488.3,12.00,8.22,2025.9,223,307,-25,2.8,1.3,4.1,0.0,0.0,0.0,4.1,13.3,13.3,19.8,0,0,0,8.22,0.00,-25,-1.0,0,0,0,1,1,2,100.81,0,0,223,8.22,8.22,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:44:37,8.667,8.667,0,8.667,8.780,25.0,19.6,16.8,234.9,509.3,509.3,12.00,8.24,1761.5,219,311,-25,2.8,1.3,4.1,0.0,0.0,0.0,4.1,13.7,13.7,23.3,0,0,0,8.24,0.00,-25,-1.0,0,0,0,1,1,2,100.73,0,0,219,8.24,8.24,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:44:42,8.750,8.750,0,8.750,8.850,25.0,19.6,16.8,233.4,528.8,528.8,12.00,8.23,1750.0,220,317,-25,2.8,1.3,4.1,0.0,0.0,0.0,4.1,14.0,14.0,25.9,0,0,0,8.23,0.00,-25,-1.0,0,0,0,1,1,2,100.77,0,0,220,8.23,8.23,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:44:47,8.833,8.833,0,8.833,8.950,25.0,19.5,16.8,254.7,549.1,549.1,12.00,8.25,1909.7,222,319,-25,2.8,1.3,4.1,0.0,0.0,0.0,4.1,14.4,14.4,32.9,0,0,0,8.25,0.00,-25,-1.0,0,0,0,1,1,2,100.65,0,0,222,8.25,8.25,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:44:52,8.917,8.917,0,8.917,9.010,25.0,19.5,16.8,264.2,570.8,570.8,12.00,8.24,1981.1,219,319,-25,2.8,1.3,4.1,0.0,0.0,0.0,4.1,14.7,14.7,33.8,0,0,0,8.24,0.00,-25,-1.0,0,0,0,1,1,2,100.73,0,0,219,8.24,8.24,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:44:57,9.000,9.000,0,9.000,9.110,25.0,19.5,16.8,245.6,592.0,592.0,12.00,8.25,1841.5,221,323,-25,2.8,1.3,4.1,0.0,0.0,0.0,4.1,15.1,15.1,41.9,0,0,0,8.25,0.00,-25,-1.0,0,0,0,1,1,2,100.65,0,0,221,8.25,8.25,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:45:02,9.083,9.083,0,9.083,9.180,25.0,19.5,16.8,196.6,610.4,610.4,12.00,8.25,1474.3,225,322,-25,2.8,1.3,4.1,0.0,0.0,0.0,4.1,15.4,15.4,40.3,0,0,0,8.25,0.00,-25,-1.0,0,0,0,1,1,2,100.61,0,0,225,8.25,8.25,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:45:07,9.167,9.167,0,9.167,9.280,25.0,19.5,16.8,137.2,624.3,624.3,12.00,8.24,1029.1,217,325,-25,2.8,1.3,4.1,0.0,0.0,0.0,4.1,15.8,15.8,49.6,0,0,0,8.24,0.00,-25,-1.0,0,0,0,1,1,2,100.69,0,0,217,8.24,8.24,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:45:12,9.250,9.250,0,9.250,9.350,25.0,19.5,16.8,204.1,638.6,638.6,12.00,8.25,1530.4,202,304,-25,1.3,1.3,2.6,0.0,0.0,0.0,2.6,16.0,16.0,49.4,0,0,0,8.25,0.00,-25,-1.0,0,0,0,1,1,2,100.61,0,0,202,8.25,8.25,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:45:17,9.333,9.333,0,9.333,9.450,25.0,19.5,16.8,265.1,658.1,658.1,12.00,8.29,1987.7,146,257,-25,1.3,1.3,2.6,0.0,0.0,0.0,2.6,16.3,16.3,51.3,0,0,0,8.29,0.00,-25,-1.0,0,0,0,1,1,2,100.36,0,0,146,8.29,8.29,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:45:22,9.417,9.417,0,9.417,9.510,25.0,19.5,16.8,162.9,675.9,675.9,12.00,8.30,1221.5,139,253,-25,1.3,1.3,2.6,0.0,0.0,0.0,2.6,16.4,16.4,43.5,0,0,0,8.30,0.00,-25,-1.0,0,0,0,1,1,2,100.32,0,0,139,8.30,8.3,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:45:27,9.500,9.500,0,9.500,9.610,25.0,19.5,16.8,36.2,684.2,684.2,12.00,8.30,271.4,142,254,-25,1.3,1.3,2.6,0.0,0.0,0.0,2.6,16.7,16.7,53.6,0,0,0,8.30,0.00,-25,-1.0,0,0,0,1,1,2,100.28,0,0,142,8.30,8.3,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:45:32,9.583,9.583,0,9.583,9.680,25.0,19.4,16.8,20.2,686.6,686.6,12.00,8.33,151.2,141,249,-25,1.3,1.3,2.6,0.0,0.0,0.0,2.6,16.9,16.9,33.5,0,0,0,8.33,0.00,-25,-1.0,0,0,0,1,1,2,100.12,0,0,141,8.33,8.33,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:45:37,9.667,9.667,0,9.667,9.780,25.0,19.4,16.8,28.4,688.6,688.6,12.00,8.35,212.6,146,257,-25,1.3,1.3,2.6,0.0,0.0,0.0,2.6,17.1,17.1,27.3,0,0,0,8.35,0.00,-25,-1.0,0,0,0,1,1,2,99.96,0,0,146,8.35,8.35,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:45:42,9.750,9.750,0,9.750,9.850,25.0,19.4,16.8,52.7,692.0,692.0,12.00,8.35,395.5,147,261,-25,1.3,1.3,2.6,0.0,0.0,0.0,2.6,17.3,17.3,41.2,0,0,0,8.35,0.00,-25,-1.0,0,0,0,1,1,2,100,0,0,147,8.35,8.35,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:45:47,9.833,9.833,0,9.833,9.950,25.0,19.4,16.8,61.6,696.7,696.7,12.00,8.31,461.6,155,266,-25,2.8,1.3,4.1,0.0,0.0,0.0,4.1,17.6,17.6,50.5,0,0,0,8.31,0.00,-25,-1.0,0,0,0,1,1,2,100.24,0,0,155,8.31,8.31,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:45:52,9.917,9.917,0,9.917,10.010,25.0,19.4,16.8,174.3,706.6,706.6,12.00,8.30,1307.1,204,315,-25,2.8,1.3,4.1,0.0,0.0,0.0,4.1,17.9,17.9,48.7,0,0,0,8.30,0.00,-25,-1.0,0,0,0,1,1,2,100.32,0,0,204,8.30,8.3,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:45:57,10.000,10.000,0,10.000,10.120,25.0,19.4,16.8,225.4,723.2,723.2,12.00,8.24,1690.1,214,327,-25,2.8,1.3,4.1,0.0,0.0,0.0,4.1,18.3,18.3,47.3,0,0,0,8.24,0.00,-25,-1.0,0,0,0,1,1,2,100.73,0,0,214,8.24,8.24,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:46:02,10.083,10.083,0,10.083,10.180,25.0,19.4,16.8,239.0,742.6,742.6,12.00,8.24,1792.3,216,328,-25,2.8,1.3,4.1,0.0,0.0,0.0,4.1,18.5,18.5,48.4,0,0,0,8.24,0.00,-25,-1.0,0,0,0,1,1,2,100.73,0,0,216,8.24,8.24,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:46:07,10.167,10.167,0,10.167,10.280,25.0,19.4,16.8,222.1,761.8,761.8,12.00,8.21,1665.3,212,319,-25,2.8,1.3,4.1,0.0,0.0,0.0,4.1,18.9,18.9,51.6,0,0,0,8.21,0.00,-25,-1.0,0,0,0,1,1,2,100.93,0,0,212,8.21,8.21,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:46:12,10.250,10.250,0,10.250,10.350,25.0,19.4,16.8,216.3,780.1,780.1,12.00,8.24,1622.3,214,323,-25,2.8,1.3,4.1,0.0,0.0,0.0,4.1,19.2,19.2,52.8,0,0,0,8.24,0.00,-25,-1.0,0,0,0,1,1,2,100.69,0,0,214,8.24,8.24,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:46:17,10.333,10.333,0,10.333,10.450,25.0,19.4,16.8,215.4,798.1,798.1,12.00,8.27,1615.5,214,323,-25,2.8,1.3,4.1,0.0,0.0,0.0,4.1,19.6,19.6,57.6,0,0,0,8.27,0.00,-25,-1.0,0,0,0,1,1,2,100.48,0,0,214,8.27,8.27,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:46:22,10.417,10.417,0,10.417,10.520,25.0,19.4,16.8,176.7,814.4,814.4,12.00,8.27,1324.8,216,325,-25,2.8,1.3,4.1,0.0,0.0,0.0,4.1,19.9,19.9,59.3,0,0,0,8.27,0.00,-25,-1.0,0,0,0,1,1,2,100.48,0,0,216,8.27,8.27,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:46:27,10.500,10.500,0,10.500,10.620,25.0,19.4,16.8,226.8,831.2,831.2,12.00,8.28,1700.9,219,336,-25,2.8,1.3,4.1,0.0,0.0,0.0,4.1,20.3,20.3,60.0,0,0,0,8.28,0.00,-25,-1.0,0,0,0,1,1,2,100.4,0,0,219,8.28,8.28,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:46:32,10.583,10.583,0,10.583,10.680,25.0,19.4,16.8,228.4,850.2,850.2,12.00,8.28,1713.0,219,336,-25,2.8,1.3,4.1,0.0,0.0,0.0,4.1,20.6,20.6,61.2,0,0,0,8.28,0.00,-25,-1.0,0,0,0,1,1,2,100.4,0,0,219,8.28,8.28,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:46:37,10.667,10.667,0,10.667,10.780,25.0,19.4,16.8,219.9,868.9,868.9,12.00,8.27,1649.3,221,342,-25,2.8,1.3,4.1,0.0,0.0,0.0,4.1,21.0,21.0,66.1,0,0,0,8.27,0.00,-25,-1.0,0,0,0,1,1,2,100.53,0,0,221,8.27,8.27,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:46:42,10.750,10.750,0,10.750,10.850,25.0,19.4,16.8,188.6,885.9,885.9,12.00,8.27,1414.6,224,343,-25,2.8,1.3,4.1,0.0,0.0,0.0,4.1,21.3,21.3,66.8,0,0,0,8.27,0.00,-25,-1.0,0,0,0,1,1,2,100.48,0,0,224,8.27,8.27,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:46:47,10.833,10.833,0,10.833,10.950,25.0,19.4,16.8,195.4,901.9,901.9,12.00,8.28,1465.0,226,342,-25,2.8,1.3,4.1,0.0,0.0,0.0,4.1,21.7,21.7,65.5,0,0,0,8.28,0.00,-25,-1.0,0,0,0,1,1,2,100.4,0,0,226,8.28,8.28,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:46:52,10.917,10.917,0,10.917,11.020,25.0,19.4,16.8,195.1,918.2,918.2,12.00,8.29,1462.6,225,339,-25,2.8,1.3,4.1,0.0,0.0,0.0,4.1,21.9,21.9,66.3,0,0,0,8.29,0.00,-25,-1.0,0,0,0,1,1,2,100.36,0,0,225,8.29,8.29,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:46:57,11.000,11.000,0,11.000,11.120,25.0,19.4,16.8,195.1,934.4,934.4,12.00,8.29,1463.3,225,342,-25,2.8,1.3,4.1,0.0,0.0,0.0,4.1,0.2,22.3,68.3,0,0,0,8.29,0.00,-25,-1.0,0,0,0,1,1,2,100.36,0,0,225,8.29,8.29,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:47:02,11.083,11.083,0,11.083,11.180,25.0,27.5,16.8,148.1,948.7,948.7,12.00,8.28,1110.2,224,341,-25,2.8,1.3,4.1,0.0,0.0,0.0,4.1,0.5,22.6,68.3,0,0,0,8.28,0.00,-25,-1.0,0,0,0,1,1,2,100.4,0,0,224,8.28,8.28,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 16:47:07,11.167,11.167,0,11.167,11.280,25.0,27.5,16.8,148.3,961.1,961.1,12.00,8.30,1112.1,222,346,-25,2.8,1.3,4.1,0.0,0.0,0.0,4.1,0.9,23.0,67.1,0,0,0,8.30,0.00,-25,-1.0,0,0,0,1,1,2,100.28,0,0,222,8.30,8.3,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
