Elapsed Time (min),Pressure,Density,Rate,Stage Number
165.967,154,13.93,3.5,4
165.983,167,13.93,3.8,4
166,167,13.92,3.8,4
166.017,167,13.92,3.8,4
166.033,286,13.91,5.7,4
166.05,286,13.9,5.7,4
166.067,286,13.89,5.7,4
166.083,312,13.88,4.8,4
166.1,312,13.87,4.8,4
166.117,250,13.86,4.7,4
166.133,250,13.85,4.7,4
166.15,250,13.85,4.7,4
166.167,249,13.85,4.7,4
166.183,249,13.85,4.7,4
166.2,227,13.86,4.3,4
166.217,227,13.87,4.3,4
166.233,227,13.88,4.3,4
166.25,210,13.88,4.3,4
166.267,210,13.89,4.3,4
166.283,207,13.89,4.3,4
166.3,207,13.89,4.3,4
166.317,207,13.89,4.3,4
166.333,208,13.88,4.3,4
166.35,208,13.87,4.3,4
166.367,161,13.85,3.4,4
166.383,161,13.84,3.4,4
166.4,161,13.83,3.4,4
166.417,127,13.82,3.2,4
166.433,127,13.81,3.2,4
166.45,127,13.81,3.2,4
166.467,126,13.82,3.2,4
166.483,126,13.82,3.2,4
166.5,125,13.83,3.2,4
166.517,125,13.85,3.2,4
166.533,125,13.86,3.2,4
166.55,124,13.87,3.2,4
166.567,124,13.89,3.2,4
166.583,123,13.9,3.2,4
166.6,123,13.92,3.2,4
166.617,123,13.92,3.2,4
166.633,123,13.92,3.2,4
166.65,123,13.92,3.2,4
166.667,123,13.92,3.2,4
166.683,123,13.92,3.2,4
166.7,123,13.92,3.2,4
166.717,124,13.92,3.2,4
166.733,124,13.93,3.2,4
166.75,125,13.94,3.2,4
166.767,125,13.94,3.2,4
166.783,125,13.95,3.2,4
166.8,125,13.96,3.2,4
166.817,125,13.97,3.2,4
166.833,126,13.97,3.3,4
166.85,126,13.97,3.3,4
166.867,126,13.97,3.3,4
166.883,127,13.96,3.2,4
166.9,127,13.96,3.2,4
166.917,127,13.95,3.2,4
166.933,127,13.94,3.2,4
166.95,127,13.93,3.2,4
166.967,127,13.92,3.2,4
166.983,127,13.91,3.2,4
167,127,13.91,3.3,4
167.017,127,13.91,3.3,4
167.033,127,13.91,3.3,4
167.05,127,13.91,3.2,4
167.067,127,13.9,3.2,4
167.083,127,13.9,3.2,4
167.1,127,13.89,3.2,4
167.117,127,13.88,3.2,4
167.133,127,13.87,3.2,4
167.15,127,13.86,3.2,4
167.167,127,13.85,3.2,4
167.183,127,13.85,3.2,4
167.2,127,13.85,3.2,4
167.217,126,13.86,3.2,4
167.233,126,13.86,3.2,4
167.25,126,13.86,3.2,4
167.267,124,13.87,3.2,4
167.283,124,13.87,3.2,4
167.3,123,13.87,3.2,4
167.317,123,13.88,3.2,4
167.333,123,13.88,3.2,4
167.35,122,13.88,3.2,4
167.367,122,13.87,3.2,4
167.383,121,13.86,3.2,4
167.4,121,13.86,3.2,4
167.417,121,13.85,3.2,4
167.433,121,13.84,3.2,4
167.45,121,13.83,3.2,4
167.467,121,13.82,3.2,4
167.483,121,13.81,3.2,4
167.5,121,13.8,3.2,4
167.517,121,13.79,3.2,4
167.533,121,13.78,3.2,4
167.55,120,13.77,3.2,4
167.567,120,13.76,3.2,4
167.583,120,13.75,3.2,4
167.6,119,13.74,3.2,4
167.617,119,13.73,3.2,4
167.633,119,13.73,3.2,4
167.65,118,13.73,3.2,4
167.667,118,13.73,3.2,4
167.683,118,13.74,3.2,4
167.7,118,13.75,3.2,4
167.717,118,13.76,3.2,4
167.733,104,13.77,2.9,4
167.75,104,13.78,2.9,4
167.767,95,13.79,2.9,4
167.783,95,13.8,2.9,4
167.8,95,13.81,2.9,4
167.817,95,13.83,3,4
167.833,95,13.84,3,4
167.85,95,13.85,3,4
167.867,95,13.87,3,4
167.883,95,13.88,3,4
167.9,95,13.89,2.9,4
167.917,95,13.91,2.9,4
167.933,94,13.92,2.9,4
167.95,94,13.94,2.9,4
167.967,94,13.95,2.9,4
167.983,95,13.95,2.9,4
168,95,13.95,2.9,4
168.017,96,13.94,2.9,4
168.033,96,13.94,2.9,4
168.05,96,13.93,2.9,4
168.067,97,13.92,2.9,4
168.083,97,13.92,2.9,4
168.1,97,13.92,2.9,4
168.117,97,13.92,2.9,4
168.133,97,13.92,2.9,4
168.15,97,13.92,2.9,4
168.167,97,13.93,2.9,4
168.183,97,13.94,2.9,4
168.2,97,13.93,2.9,4
168.217,97,13.93,2.9,4
168.233,97,13.92,2.9,4
168.25,97,13.91,2.9,4
168.267,96,13.89,2.9,4
168.283,96,13.88,2.9,4
168.3,96,13.87,2.9,4
168.317,98,13.86,2.9,4
168.333,98,13.86,2.9,4
168.35,98,13.86,2.9,4
168.367,97,13.87,2.9,4
168.383,97,13.88,2.9,4
168.4,95,13.89,2.9,4
168.417,95,13.9,2.9,4
168.433,95,13.91,2.9,4
168.45,96,13.93,2.9,4
168.467,96,13.94,2.9,4
168.483,97,13.95,2.9,4
168.5,97,13.96,2.9,4
168.517,97,13.96,2.9,4
168.533,96,13.96,2.9,4
168.55,96,13.95,2.9,4
168.567,96,13.95,2.9,4
168.583,96,13.94,2.9,4
168.6,96,13.94,2.9,4
168.617,96,13.93,2.9,4
168.633,96,13.93,2.9,4
168.65,95,13.93,2.9,4
168.667,95,13.93,2.9,4
168.683,95,13.94,2.9,4
168.7,95,13.93,2.9,4
168.717,95,13.93,2.9,4
168.733,95,13.93,2.9,4
168.75,96,13.92,2.9,4
168.767,96,13.9,2.9,4
168.783,96,13.89,2.9,4
168.8,96,13.87,2.9,4
168.817,96,13.85,2.9,4
168.833,96,13.84,2.9,4
168.85,96,13.82,2.9,4
168.867,96,13.8,2.9,4
168.883,96,13.78,2.9,4
168.9,96,13.77,2.9,4
168.917,95,13.75,2.9,4
168.933,95,13.73,2.9,4
168.95,95,13.73,2.9,4
168.967,95,13.73,2.9,4
168.983,95,13.73,2.9,4
169,95,13.73,2.9,4
169.017,95,13.73,2.9,4
169.033,94,13.73,2.9,4
169.05,94,13.73,2.9,4
169.067,94,13.73,2.9,4
169.083,93,13.72,2.9,4
169.1,93,13.72,2.9,4
169.117,91,13.7,2.9,4
169.133,91,13.69,2.9,4
169.15,91,13.68,2.9,4
169.167,90,13.67,2.9,4
169.183,90,13.66,2.9,4
169.2,90,13.64,2.9,4
169.217,67,13.63,0,4
169.233,67,13.62,0,4
169.25,36,13.61,0,4
169.267,36,13.59,0,4
169.283,36,13.58,0,4
169.3,4,13.56,0,4
169.317,4,13.56,0,4
169.333,6,13.56,0,4
169.35,6,13.57,0,4
169.367,6,13.57,0,4
169.383,7,13.58,0,4
169.4,7,13.59,0,4
169.417,8,13.62,0,4
169.433,8,13.64,0,4
169.45,8,13.67,0,4
169.467,11,13.7,0,4
169.483,11,13.73,0,4
169.5,12,13.76,0,4
169.517,12,13.79,0,4
169.533,12,13.82,0,4
169.55,13,13.85,0,4
169.567,13,13.88,0,4
169.583,13,13.91,0,4
169.6,13,13.94,0,4
169.617,13,13.97,0,4
169.633,13,14,0,4
169.65,13,14.03,0,4
169.667,12,14.06,0,4
169.683,12,14.09,0,4
169.7,12,14.12,0,4
169.717,12,14.15,0,4
169.733,12,14.17,0,4
169.75,12,14.19,0,4
169.767,12,14.2,0,4
169.783,12,14.22,0,4
169.8,12,14.23,0,4
169.817,12,14.25,0,4
169.833,12,14.27,0,4
169.85,12,14.28,0,4
169.867,12,14.29,0,4
169.883,11,14.29,0,4
169.9,11,14.29,0,4
169.917,11,14.28,0,4
169.933,11,14.27,0,4
169.95,11,14.26,0,4
169.967,11,14.26,0,4
169.983,11,14.26,0,4
170,11,14.25,0,4
170.017,11,14.25,0,4
170.033,11,14.24,0,4
170.05,11,14.24,0,4
170.067,11,14.23,0,4
170.083,11,14.25,0,4
170.1,11,14.27,0,4
170.117,11,14.28,0,4
170.133,10,14.3,0,4
170.15,10,14.32,0,4
170.167,10,14.31,0,4
170.183,10,14.31,0,4
170.2,10,14.3,0,4
170.217,10,14.3,0,4
170.233,10,14.31,0,4
170.25,10,14.3,0,4
170.267,10,14.29,0,4
170.283,10,14.28,0,4
170.3,10,14.27,0,4
170.317,10,14.26,0,4
170.333,10,14.26,0,4
170.35,10,14.26,0,4
170.367,10,14.26,0,4
170.383,9,14.25,0,4
170.4,9,14.25,0,4
170.417,9,14.24,0,4
170.433,9,14.24,0,4
170.45,9,14.23,0,4
170.467,9,14.24,0,4
170.483,9,14.25,0,4
170.5,9,14.26,0,4
170.517,9,14.27,0,4
170.533,9,14.28,0,4
170.55,8,14.28,0,4
170.567,8,14.28,0,4
170.583,8,14.27,0,4
170.6,8,14.25,0,4
170.617,8,14.24,0,4
170.633,7,14.24,0,4
170.65,7,14.24,0,4
170.667,7,14.25,0,4
170.683,7,14.25,0,4
170.7,7,14.25,0,4
170.717,7,14.26,0,4
170.733,7,14.26,0,4
170.75,7,14.27,0,4
170.767,7,14.28,0,4
170.783,7,14.27,0,4
170.8,7,14.27,0,4
170.817,7,14.26,0,4
170.833,6,14.25,0,4
170.85,6,14.24,0,4
170.867,6,14.23,0,4
170.883,6,14.23,0,4
170.9,6,14.23,0,4
170.917,6,14.23,0,4
170.933,6,14.23,0,4
170.95,6,14.23,0,4
170.967,5,14.23,0,4
170.983,5,14.22,0,4
171,5,14.2,0,4
171.017,5,14.18,0,4
171.033,5,14.16,0,4
171.05,5,14.14,0,4
171.067,5,14.14,0,4
171.083,5,14.14,0,4
171.1,5,14.14,0,4
171.117,4,14.14,0,4
171.133,4,14.14,0,4
171.15,4,14.14,0,4
171.167,4,14.13,0,4
171.183,4,14.12,0,4
171.2,3,14.11,0,4
171.217,3,14.1,0,4
171.233,3,14.09,0,4
171.25,3,14.08,0,4
171.267,3,14.08,0,4
171.283,3,14.08,0,4
171.3,3,14.08,0,4
171.317,3,14.07,0,4
171.333,3,14.07,0,4
171.35,3,14.07,0,4
171.367,2,14.06,5.1,4
171.383,2,14.05,5.1,4
171.4,2,14.03,5.1,4
171.417,23,14.02,6.1,4
171.433,23,14.01,6.1,4
171.45,82,14,5.7,4
171.467,82,14,5.7,4
171.483,82,14,5.7,4
171.5,95,14,3,4
171.517,95,14,3,4
171.533,95,14,3,4
171.55,97,14,2.9,4
171.567,97,14,2.9,4
171.583,97,13.99,2.9,4
171.6,97,13.99,2.9,4
171.617,97,13.99,2.9,4
171.633,97,13.98,2.9,4
171.65,97,13.98,2.9,4
171.667,97,13.98,2.9,4
171.683,97,13.98,2.9,4
171.7,97,13.97,2.9,4
171.717,97,13.97,2.9,4
171.733,97,13.97,2.9,4
171.75,97,13.97,2.9,4
171.767,97,13.97,2.9,4
171.783,97,13.96,2.9,4
171.8,97,13.96,2.9,4
171.817,97,13.96,2.9,4
171.833,96,13.95,2.9,4
171.85,96,13.95,2.9,4
171.867,96,13.95,2.9,4
171.883,96,13.94,2.9,4
171.9,96,13.94,2.9,4
171.917,97,13.94,2.9,4
171.933,97,13.94,2.9,4
171.95,97,13.93,2.9,4
171.967,97,13.94,2.9,4
171.983,97,13.94,2.9,4
172,96,13.94,2.9,4
172.017,96,13.95,2.9,4
172.033,96,13.95,2.9,4
172.05,94,13.96,2.9,4
172.067,94,13.96,2.9,4
172.083,95,13.97,2.9,4
172.1,95,13.98,2.9,4
172.117,95,13.98,2.9,4
172.133,95,13.99,2.9,4
172.15,95,14,2.9,4
172.167,95,14.01,2.9,4
172.183,95,14.02,2.9,4
172.2,95,14.03,2.9,4
172.217,90,14.04,2.8,4
172.233,90,14.05,2.8,4
172.25,84,14.08,2.8,4
172.267,84,14.1,2.8,4
172.283,84,14.12,2.8,4
172.3,83,14.14,2.8,4
172.317,83,14.16,2.8,4
172.333,85,14.18,0,4
172.35,85,14.2,0,4
172.367,85,14.21,0,4
172.383,46,14.21,0,4
172.4,46,14.22,0,4
172.417,19,14.22,0,4
172.433,19,14.23,0,4
172.45,19,14.24,0,4
172.467,15,14.24,0,4
172.483,15,14.25,0,4
172.5,30,14.26,0,4
172.517,30,14.26,0,4
172.533,30,14.26,0,4
172.55,38,14.23,0,4
172.567,38,14.21,0,4
172.583,42,14.18,0,4
172.6,42,14.16,0,4
172.617,42,14.13,0,4
172.633,18,14.1,0,4
172.65,18,14.07,0,4
172.667,20,14.04,0,4
172.683,20,14.01,0,4
172.7,20,13.98,0,4
172.717,20,13.98,0,4
172.733,20,13.98,0,4
172.75,19,13.98,0,4
172.767,19,13.98,0,4
172.783,19,13.98,0,4
172.8,18,13.98,0,4
172.817,18,13.98,0,4
172.833,42,13.98,0,4
172.85,42,13.98,0,4
172.867,42,13.99,0,4
172.883,40,13.99,0,4
172.9,40,13.99,0,4
172.917,37,13.99,0,4
172.933,37,14,0,4
172.95,37,14,0,4
172.967,35,14,0,4
172.983,35,14,0,4
173,33,14,0,4
173.017,33,14,0,4
173.033,33,14,0,4
173.05,32,14,0,4
173.067,32,14,0,4
173.083,30,14,0,4
173.1,30,14,0,4
173.117,28,14,0,4
173.133,28,14,0,4
173.15,28,14,0,4
173.167,26,14,0,4
173.183,26,14,0,4
173.2,25,14,0,4
173.217,25,14,0,4
173.233,25,14,0,4
173.25,23,14,0,4
173.267,23,14,0,4
173.283,23,14,0,4
173.3,23,14,0,4
173.317,23,14,0,4
173.333,22,14,0,4
173.35,22,14,0,4
173.367,22,14,0,4
173.383,21,14,0,4
173.4,21,14,0,4
173.417,20,14,0,4
173.433,20,14,0,4
173.45,18,14,0,4
173.467,18,14,0,4
173.483,18,14.01,0,4
173.5,18,14,0,4
173.517,18,14,0,4
173.533,17,14,0,4
173.55,17,14,0,4
173.567,17,14,0,4
173.583,17,14,0,4
173.6,17,14,0,4
173.617,16,14.01,0,4
173.633,16,14.01,0,4
173.65,16,14.01,0,4
173.667,15,14.01,0,4
173.683,15,14.01,0,4
173.7,15,14.01,0,4
173.717,15,14.01,0,4
173.733,15,14.01,0,4
173.75,15,14.01,0,4
173.767,15,14.01,0,4
173.783,14,14.01,0,4
173.8,14,14.01,0,4
173.817,14,14.02,0,4
173.833,14,14.02,0,4
173.85,14,14.02,0,4
173.867,14,14.03,0,4
173.883,14,14.03,0,4
173.9,14,14.03,0,4
173.917,13,14.04,0,4
173.933,13,14.04,0,4
173.95,13,14.04,0,4
173.967,13,14.05,0,4
173.983,13,14.05,0,4
174,13,14.05,0,4
174.017,13,14.05,0,4
174.033,12,14.05,0,4
174.05,12,14.05,0,4
174.067,12,14.06,0,4
174.083,12,14.06,0,4
174.1,12,14.06,0,4
174.117,11,14.06,0,4
174.133,11,14.06,0,4
174.15,11,14.05,0,4
174.167,11,14.05,0,4
174.183,11,14.05,0,4
174.2,10,14.05,0,4
174.217,10,14.05,0,4
174.233,10,14.05,0,4
174.25,13,14.05,5.1,4
174.267,13,14.05,5.1,4
174.283,38,14.05,3.9,4
174.3,38,14.05,3.9,4
174.317,38,14.04,3.9,4
174.333,85,14.05,2.6,4
174.35,85,14.05,2.6,4
174.367,91,14.05,2.6,4
174.383,91,14.05,2.6,4
174.4,91,14.05,2.6,4
174.417,96,14.05,2.7,4
174.433,96,14.05,2.7,4
174.45,101,14.05,2.9,4
174.467,101,14.06,2.9,4
174.483,101,14.06,2.9,4
174.5,103,14.06,2.9,4
174.517,103,14.06,2.9,4
174.533,104,14.06,2.9,4
174.55,104,14.07,2.9,4
174.567,104,14.07,2.9,4
174.583,105,14.07,3,4
174.6,105,14.07,3,4
174.617,103,14.07,3,4
174.633,103,14.07,3,4
174.65,103,14.07,3,4
174.667,104,14.07,3,4
174.683,104,14.07,3,4
174.7,103,14.07,3,4
174.717,103,14.07,3,4
174.733,103,14.07,3,4
174.75,102,14.07,3,4
174.767,102,14.07,3,4
174.783,102,14.07,3,4
174.8,102,14.07,3,4
174.817,102,14.07,3,4
174.833,102,14.07,3,4
174.85,102,14.07,3,4
174.867,102,14.07,3.1,4
174.883,102,14.07,3.1,4
174.9,102,14.07,3.1,4
174.917,103,14.07,3.1,4
174.933,103,14.07,3.1,4
174.95,102,14.07,3.1,4
174.967,102,14.07,3.1,4
174.983,102,14.07,3.1,4
175,101,14.07,3.1,4
175.017,101,14.07,3.1,4
175.033,91,14.07,3,4
175.05,91,14.07,3,4
175.067,91,14.07,3,4
175.083,37,14.07,1.2,4
175.1,37,14.07,1.2,4
175.117,11,14.08,0,4
175.133,11,14.08,0,4
175.15,11,14.08,0,4
175.167,2,14.08,0,4
175.183,2,14.08,0,4
175.2,0,14.08,0,4
175.217,0,14.08,0,4
175.233,0,14.08,0,4
175.25,0,14.08,0,4
175.267,0,14.08,0,4
175.283,0,14.08,0,4
175.3,0,14.08,0,4
175.317,0,14.08,0,4
175.333,0,14.08,0,4
175.35,0,14.08,0,4
175.367,0,14.08,0,4
175.383,0,14.08,0,4
175.4,0,14.08,0,4
175.417,0,14.08,0,4
175.433,0,14.08,0,4
175.45,0,14.08,0,4
175.467,0,14.08,0,4
175.483,0,14.08,0,4
175.5,0,14.08,0,4
175.517,0,14.08,0,4
175.533,0,14.08,0,4
175.55,0,14.08,0,4
175.567,0,14.08,0,4
175.583,0,14.08,0,4
175.6,0,14.08,0,4
175.617,0,14.08,0,4
175.633,0,14.08,0,4
175.65,0,14.08,0,4
175.667,0,14.08,0,4
175.683,0,14.08,0,4
175.7,0,14.08,0,4
175.717,0,14.08,0,4
175.733,0,14.08,0,4
175.75,0,14.08,0,4
175.767,0,14.08,0,4
175.783,0,14.08,0,4
175.8,0,14.08,0,4
175.817,0,14.08,0,4
175.833,0,14.08,0,4
175.85,0,14.08,0,4
175.867,0,14.08,0,4
175.883,0,14.08,0,4
175.9,0,14.08,0,4
175.917,0,14.08,0,4
175.933,0,14.08,0,4
175.95,0,14.08,0,4
175.967,0,14.08,0,4
175.983,0,14.08,0,4
176,0,14.08,0,4
176.017,0,14.08,0,4
176.033,0,14.08,0,4
176.05,0,14.08,0,4
176.067,0,14.08,0,4
176.083,0,14.08,0,4
176.1,0,14.09,0,4
176.117,0,14.09,0,4
176.133,0,14.09,0,4
176.15,0,14.09,0,4
176.167,0,14.09,0,4
176.183,0,14.09,0,4
176.2,0,14.09,0,4
176.217,0,14.09,0,4
176.233,0,14.09,0,4
176.25,0,14.09,0,4
176.267,0,14.09,0,4
176.283,0,14.09,0,4
176.3,0,14.09,0,4
176.317,0,14.09,0,4
176.333,0,14.09,0,4
176.35,0,14.09,0,4
176.367,0,14.09,0,4
176.383,0,14.09,0,4
176.4,0,14.09,0,4
176.417,0,14.09,0,4
176.433,0,14.09,0,4
176.45,0,14.09,0,4
176.467,0,14.09,0,4
176.483,0,14.09,0,4
176.5,0,14.09,0,4
176.517,0,14.09,0,4
176.533,0,14.09,0,4
176.55,0,14.09,0,4
176.567,0,14.09,0,4
176.583,0,14.09,0,4
176.6,0,14.09,0,4
176.617,0,14.09,0,4
176.633,0,14.09,0,4
176.65,0,14.09,0,4
176.667,0,14.09,0,4
176.683,0,14.09,0,4
176.7,0,14.09,0,4
176.717,0,14.09,0,4
176.733,0,14.09,0,4
176.75,0,14.09,0,4
176.767,0,14.09,0,4
176.783,0,14.09,0,4
176.8,0,14.09,0,4
176.817,0,14.09,0,4
176.833,0,14.09,0,4
176.85,0,14.09,0,4
176.867,0,14.09,0,4
176.883,0,14.08,0,4
176.9,0,14.08,0,4
176.917,0,14.08,0,4
176.933,0,14.08,0,4
176.95,0,14.08,0,4
176.967,0,14.09,0,4
176.983,0,14.09,0,4
177,0,14.09,0,4
177.017,0,14.09,0,4
177.033,0,14.09,0,4
177.05,0,14.09,0,4
177.067,0,14.09,0,4
177.083,0,14.09,0,4
177.1,0,14.09,0,4
177.117,0,14.09,0,4
177.133,0,14.09,0,4
177.15,0,14.09,0,4
177.167,0,14.09,0,4
177.183,0,14.09,0,4
177.2,0,14.09,0,4
177.217,0,14.09,0,4
177.233,0,14.09,0,4
177.25,0,14.09,0,4
177.267,0,14.09,0,4
177.283,0,14.09,0,4
177.3,0,14.09,0,4
177.317,0,14.09,0,4
177.333,0,14.09,0,4
177.35,0,14.09,0,4
177.367,0,14.09,0,4
177.383,0,14.09,0,4
177.4,0,14.09,0,4
177.417,0,14.09,0,4
177.433,0,14.09,0,4
177.45,0,14.09,0,4
177.467,0,14.09,0,4
177.483,0,14.09,0,4
177.5,0,14.09,0,4
177.517,0,14.09,0,4
177.533,0,14.09,0,4
177.55,0,14.09,0,4
177.567,0,14.09,0,4
177.583,0,14.09,0,4
177.6,0,14.09,0,4
177.617,0,14.09,0,4
177.633,0,14.09,0,4
177.65,0,14.09,0,4
177.667,0,14.09,0,4
177.683,0,14.09,0,4
177.7,0,14.09,0,4
177.717,0,14.09,0,4
177.733,0,14.09,0,4
177.75,0,14.09,0,4
177.767,0,14.09,0,4
177.783,0,14.09,0,4
177.8,0,14.09,0,4
177.817,0,14.09,0,4
177.833,0,14.09,0,4
177.85,0,14.09,0,4
177.867,0,14.09,0,4
177.883,0,14.09,0,4
177.9,0,14.09,0,4
177.917,0,14.09,0,4
177.933,0,14.09,0,4
177.95,0,14.09,0,4
177.967,0,14.09,0,4
177.983,0,14.09,0,4
178,0,14.09,0,4
178.017,0,14.09,0,4
178.033,0,14.09,0,4
178.05,0,14.09,0,4
178.067,0,14.09,0,4
178.083,0,14.09,0,5
178.1,0,14.09,0,5
178.117,0,14.09,0,5
178.133,0,14.09,0,5
178.15,0,14.09,0,5
178.167,0,14.09,0,5
178.183,0,14.09,0,5
178.2,0,14.09,0,5
178.217,0,14.09,0,5
178.233,0,14.09,0,5
178.25,0,14.09,0,5
178.267,0,14.09,0,5
178.283,0,14.09,0,5
178.3,0,14.09,0,5
178.317,0,14.09,0,5
178.333,0,14.09,0,5
178.35,0,14.09,0,5
178.367,0,14.09,0,5
178.383,0,14.09,0,5
178.4,0,14.09,0,5
178.417,0,14.09,0,5
178.433,0,14.09,0,5
178.45,0,14.09,0,5
178.467,0,14.09,0,5
178.483,0,14.09,0,5
178.5,0,14.09,0,5
178.517,0,14.09,0,5
178.533,0,14.09,0,5
178.55,0,14.09,0,5
178.567,0,14.09,0,5
178.583,0,14.09,0,5
178.6,0,14.09,0,5
178.617,0,14.09,0,5
178.633,0,14.09,0,5
178.65,0,14.09,0,5
178.667,0,14.09,0,5
178.683,0,14.09,0,5
178.7,0,14.09,0,5
178.717,0,14.09,0,5
178.733,0,14.09,0,5
178.75,0,14.09,0,5
178.767,0,14.09,0,5
178.783,0,14.09,0,5
178.8,0,14.09,0,5
178.817,0,14.09,0,5
178.833,0,14.09,0,5
178.85,0,14.09,0,5
178.867,0,14.09,0,5
178.883,0,14.09,0,5
178.9,0,14.09,0,5
178.917,0,14.09,0,5
178.933,0,14.09,0,5
178.95,0,14.09,0,5
178.967,0,14.09,0,5
178.983,0,14.09,0,5
179,0,14.09,0,5
179.017,0,14.09,0,5
179.033,0,14.09,0,5
179.05,0,14.09,0,5
179.067,0,14.09,0,5
179.083,0,14.1,0,5
179.1,0,14.1,0,5
179.117,0,14.1,0,5
179.133,0,14.1,0,5
179.15,0,14.1,0,5
179.167,0,14.1,0,5
179.183,0,14.1,0,5
179.2,0,14.1,0,5
179.217,0,14.1,0,5
179.233,0,14.1,0,5
179.25,0,14.1,0,5
179.267,0,14.1,0,5
179.283,0,14.1,0,5
179.3,0,14.1,0,5
179.317,0,14.1,0,5
179.333,0,14.1,0,5
179.35,0,14.1,0,5
179.367,0,14.1,0,5
179.383,0,14.1,0,5
179.4,0,14.1,0,5
179.417,0,14.1,0,5
179.433,0,14.1,0,5
179.45,0,14.1,0,5
179.467,0,14.1,0,5
179.483,0,14.1,0,5
179.5,0,14.1,0,5
179.517,0,14.1,0,5
179.533,0,14.1,0,5
179.55,0,14.1,0,5
179.567,0,14.1,0,5
179.583,0,14.1,0,5
179.6,0,14.1,0,5
179.617,0,14.1,0,5
179.633,0,14.1,0,5
179.65,0,14.1,0,5
179.667,0,14.1,0,5
179.683,0,14.1,0,5
179.7,0,14.1,0,5
179.717,0,14.1,0,5
179.733,0,14.1,0,5
179.75,1,14.1,0,5
179.767,1,14.1,0,5
179.783,1,14.1,0,5
179.8,1,14.1,0,5
179.817,1,14.1,0,5
179.833,1,14.1,0,5
179.85,1,14.1,0,5
179.867,1,14.1,0,5
179.883,1,14.1,0,5
179.9,1,14.1,0,5
179.917,1,14.1,0,5
179.933,1,14.1,0,5
179.95,1,14.1,0,5
179.967,1,14.1,0,5
179.983,1,14.1,0,5
180,1,14.1,0,5
180.017,1,14.1,0,5
180.033,1,14.1,0,5
180.05,1,14.1,0,5
180.067,1,14.1,0,5
180.083,1,14.1,0,5
180.1,1,14.1,0,5
180.117,1,14.1,0,5
180.133,1,14.1,0,5
180.15,1,14.1,0,5
180.167,1,14.1,0,5
180.183,1,14.1,0,5
180.2,1,14.1,0,5
180.217,1,14.1,0,5
180.233,1,14.1,0,5
180.25,1,14.1,0,5
180.267,1,14.1,0,5
180.283,1,14.1,0,5
180.3,1,14.1,0,5
180.317,1,14.1,0,5
180.333,3,14.11,0,5
180.35,3,14.11,0,5
180.367,3,14.11,0,5
180.383,7,14.11,0,5
180.4,7,14.11,0,5
180.417,20,14.11,0,5
180.433,20,14.11,0,5
180.45,20,14.11,0,5
180.467,29,14.11,0,5
180.483,29,14.11,0,5
180.5,42,14.1,0,5
180.517,42,14.1,0,5
180.533,42,14.09,0,5
180.55,31,14.09,0,5
180.567,31,14.08,0,5
180.583,34,14.08,0,5
180.6,34,14.08,0,5
180.617,34,14.08,0,5
180.633,32,14.08,0,5
180.65,32,14.07,0,5
180.667,41,14.04,0,5
180.683,41,14.01,0,5
180.7,41,13.98,0,5
180.717,43,13.87,0,5
180.733,43,13.76,0,5
180.75,46,13.55,0,5
180.767,46,13.35,0,5
180.783,46,13.14,0,5
180.8,49,12.93,0,5
180.817,49,12.72,0,5
180.833,34,12.47,0,5
180.85,34,12.22,0,5
180.867,34,11.98,0,5
180.883,62,11.73,0,5
180.9,62,11.48,0,5
180.917,70,11.23,0,5
180.933,70,10.98,0,5
180.95,70,10.74,0,5
180.967,77,10.49,0,5
180.983,77,10.24,0,5
181,86,9.99,0,5
181.017,86,9.74,0,5
181.033,86,9.54,0,5
181.05,98,9.49,0,5
181.067,98,9.43,0,5
181.083,112,9.36,0,5
181.1,112,9.29,0,5
181.117,112,9.21,0,5
181.133,126,9.14,0,5
181.15,126,9.07,0,5
181.167,150,9,0,5
181.183,150,8.93,0,5
181.2,150,8.85,0,5
181.217,173,8.78,0,5
181.233,173,8.74,0,5
181.25,196,8.73,0,5
181.267,196,8.72,0,5
181.283,196,8.72,0,5
181.3,199,8.7,0,5
181.317,199,8.68,0,5
181.333,193,8.65,0,5
181.35,193,8.62,0,5
181.367,193,8.6,0,5
181.383,175,8.57,0,5
181.4,175,8.54,0,5
181.417,157,8.54,0,5
181.433,157,8.54,0,5
181.45,157,8.55,0,5
181.467,142,8.54,0,5
181.483,142,8.54,0,5
181.5,128,8.52,0,5
181.517,128,8.51,0,5
181.533,128,8.5,0,5
181.55,115,8.49,0,5
181.567,115,8.47,0,5
181.583,101,8.46,0,5
181.6,101,8.44,0,5
181.617,101,8.43,0,5
181.633,92,8.41,0,5
181.65,92,8.4,0,5
181.667,93,8.39,0,5
181.683,93,8.37,0,5
181.7,93,8.36,0,5
181.717,108,8.35,0,5
181.733,108,8.35,0,5
181.75,121,8.34,0,5
181.767,121,8.34,0,5
181.783,121,8.33,0,5
181.8,123,8.32,0,5
181.817,123,8.32,0,5
181.833,121,8.34,0,5
181.85,121,8.36,0,5
181.867,121,8.37,0,5
181.883,118,8.4,0,5
181.9,118,8.42,0,5
181.917,103,8.41,0,5
181.933,103,8.41,0,5
181.95,103,8.41,0,5
181.967,95,8.41,0,5
181.983,95,8.41,0,5
182,100,8.47,0,5
182.017,100,8.52,0,5
182.033,100,8.57,0,5
182.05,103,8.63,0,5
182.067,103,8.68,0,5
182.083,103,8.67,0,5
